price,yr_built
553000,1918
760000,1927
589500,1960
840000,1959
2.55E+06,1928
1.28E+06,1997
260000,1968
430000,2004
781000,2000
280000,1947
392000,1958
466200,1959
641000,1926
350000,1951
450000,1996
1.80E+06,1962
185000,1966
290000,1958
964000,1999
2.00E+06,2000
545000,1979
609950,1979
605000,1941
550000,1961
905000,2009
384200,1986
370000,1965
717500,1931
2.00E+06,1933
365500,1909
580000,1912
415000,1940
272000,1942
600000,1945
744000,1941
830000,2004
322000,2000
270000,2005
272450,1954
605000,2008
510000,1962
1.13E+06,1999
1.69E+06,1937
162000,1975
337500,1973
312000,1973
740000,2004
700000,2004
328000,1948
241000,1981
265000,1980
246000,1958
271000,1940
270000,1962
395000,1944
340000,1957
340000,1948
335000,2007
435000,1943
527950,1926
600000,1976
667000,1963
1.15E+06,2008
417000,2000
451000,1943
580000,1943
570000,1977
750000,1937
685000,2001
275000,1944
739888,1989
715000,2002
800000,1913
350000,1923
220000,1933
452500,2002
280000,2008
248000,1918
305000,1949
435010,1954
678100,1931
325000,2007
529950,1968
440000,1951
585000,1928
462608,2014
350500,1974
210000,1956
510000,1993
280000,1959
385000,1963
349000,1947
252000,1981
1.10E+06,1932
375000,1985
336000,1967
732000,1977
200000,1949
681716,2006
235000,1971
257500,1955
315000,1955
299950,1950
530000,1969
766500,1947
860000,1986
690000,1944
551000,1962
530000,1955
568000,1953
749950,1992
535000,1983
234300,1963
190000,1946
525000,1960
610000,1926
520000,2006
375000,1942
600000,1967
664000,1974
698000,1923
418000,2001
271675,1974
450000,1968
759000,2006
599950,1994
810000,1927
331292,1972
348000,1919
435000,1920
530000,1992
227000,1989
285000,1953
740000,1977
246000,1939
260000,1954
366000,1977
594950,1948
608000,1946
313100,1905
185000,1967
455000,1907
235000,1966
230000,1967
770000,1955
240000,1991
461000,2002
1.58E+06,1963
1.82E+06,2006
452000,2004
765000,2003
1.05E+06,1989
546000,1983
781000,1931
538000,1965
790000,1975
696500,1925
276000,1988
269000,1953
2.42E+06,1996
829000,1973
122000,1942
352500,1955
249000,1959
360000,1962
629500,1994
1.14E+06,1924
1.55E+06,1942
275000,1959
697000,2005
379500,1978
720000,1980
675000,2006
1.17E+06,1907
1.10E+06,1939
520000,1926
415000,1962
415000,2000
450000,1963
485000,1948
294000,1984
1.04E+06,2003
690000,1905
716500,2000
481000,2007
575000,1968
785000,1920
480000,1970
720000,1981
536000,1984
324900,2000
265000,1943
545000,1928
465000,1940
292500,1987
860000,1924
1.05E+06,1995
495000,2003
342000,1997
320000,1997
444000,1987
804100,2005
432000,1970
230000,1905
935000,2001
634950,1930
780000,1963
611000,1998
475999,1944
565000,1979
630000,1977
840000,1996
790000,1996
450000,1925
1.27E+06,1927
520000,1925
446800,1958
652000,1948
1.17E+06,1987
745000,2006
594000,2014
257000,1929
485000,1900
330000,1943
381000,1996
849900,1990
793000,1930
920000,1947
455000,1947
975000,2000
375000,2007
400000,2001
447000,1965
470000,1987
665000,2004
295500,1933
200000,1994
620000,2005
434900,1983
1.33E+06,1907
1.65E+06,2006
852500,2000
790000,1983
565000,1966
1.13E+06,1989
289950,2004
850000,1963
505000,1922
372000,1981
207000,1967
780000,1967
400000,1965
440250,1948
585000,1949
850000,1993
570000,1991
869000,1988
551000,2014
172380,1962
355000,1964
728935,1993
850000,1981
515000,1922
215000,1925
220000,1988
845000,2004
390000,1928
135000,1940
439000,1949
585000,1999
620000,1923
477000,1906
399500,2006
500000,1951
432500,1984
940000,1965
3.17E+06,2008
1.08E+06,1982
229999,1977
233000,1955
600000,2004
334000,1965
332500,1950
249900,1978
310000,1918
200000,1928
310000,1969
230000,1954
420000,1997
785000,2005
1.78E+06,1972
265000,1920
295000,1951
896000,1992
415000,1989
250000,1955
1.48E+06,1984
635000,1966
905000,1987
528000,2003
530000,1992
310000,1988
252000,1960
334500,1961
370000,1951
311000,1918
260000,1975
217500,1984
290000,2003
500000,1944
423500,1984
715000,2005
299000,1994
635000,2005
806000,1999
289950,2004
280000,1981
479950,2004
394000,2002
682000,1979
409950,1918
1.00E+06,1925
436000,1908
279000,1952
390000,1923
635000,1955
304400,1990
780000,1927
520000,1974
580000,1978
274000,1981
315000,1980
390000,1971
340000,1956
502000,1983
260000,1968
399000,1911
312500,1919
370000,1951
1.24E+06,1990
230000,1967
1.28E+06,1947
294350,1925
208950,1956
515000,2005
965000,1994
925000,1923
654500,1947
364000,1969
150000,1951
349950,2005
585000,1912
801501,1980
610000,1992
382000,1990
495000,1980
447500,1953
575000,1966
565000,1907
348580,1966
459000,1978
375000,1988
310000,1999
210000,1964
384205,2014
180000,1922
310000,1922
427500,2000
780000,1925
1.76E+06,1988
339950,2010
820000,1989
398000,2006
492000,1978
240000,1950
599950,1991
105500,1932
445000,1932
390500,1966
255000,1994
675750,1989
1.64E+06,1913
353500,2004
765000,1954
563500,1999
439000,1942
975000,1973
469900,2007
252000,1947
495000,1955
570000,1964
327000,1999
898000,1954
300000,2003
418500,1978
450000,2001
403000,1957
440000,1926
350000,1965
240000,1948
460000,1919
825000,1923
267500,1976
201000,1972
479500,2008
210000,1978
445000,1915
265000,1952
399000,1952
785000,1972
831500,1984
360000,2009
655000,1990
449950,1958
612000,1975
575000,2001
557000,1995
375000,1943
369000,1969
330000,1966
1.03E+06,1941
550000,1910
338000,1947
1.90E+06,1946
235000,1966
349950,1918
300000,1963
431000,1967
280000,1975
295000,2011
445000,2003
550000,1900
515000,2003
555000,1987
265000,2006
597000,1921
661000,1939
362764,2008
427000,1950
405000,1965
157000,1960
246500,1960
386500,1984
300000,1999
240000,1978
818500,2005
249000,1964
580000,1977
2.34E+06,1988
333000,1997
230000,1992
360500,1974
265000,1962
490000,1941
600000,1925
307500,1969
670000,1976
247200,1922
2.60E+06,1979
440000,1961
700000,1987
756100,1917
555000,1978
830000,2001
180000,1990
775000,2004
220000,1938
650000,1967
410000,1961
339995,2000
1.16E+06,1966
440000,1929
275000,1923
766000,1988
231500,1973
472000,2004
1.33E+06,1990
265000,1955
325000,1948
364500,1954
322500,1947
338900,1929
910000,1993
1.02E+06,1993
459950,1919
584950,2009
252000,1987
270000,1992
750000,2005
775000,1960
325000,2004
810000,2012
409000,1974
400000,1947
530000,1962
580000,1987
491300,1987
272000,1980
599950,1985
464000,1992
471001,1905
230000,1980
358000,1959
510000,1929
86500,1960
199950,1960
1.71E+06,1978
850000,1918
542000,1928
102500,1937
718000,1995
625000,1977
350000,1947
216000,1918
340000,1946
505000,1908
372000,2003
263850,1978
1.35E+06,1990
325000,1987
289000,1924
364000,1987
610000,1980
531500,1958
402500,1979
375000,1922
537500,1979
375000,1962
293550,1979
585000,1976
225000,2003
185000,1957
402000,1968
585000,1963
549000,2006
1.81E+06,1923
345000,1967
302500,1963
218500,1964
705000,1916
191000,1969
695000,2001
350000,1947
480000,1979
220000,1977
535000,1977
1.00E+06,1951
592000,1940
775000,2004
320000,2003
760000,1989
640000,1990
253200,1953
228000,1954
325000,1968
530000,1973
300000,2011
418000,1930
415000,1955
384000,2003
325000,1997
600000,1955
760000,1978
168000,1976
405000,1943
479000,1956
549000,1915
215000,1967
550000,1940
389000,1927
447500,1990
540000,2009
273500,1983
257000,2002
199000,1943
339100,1992
435000,1991
400000,1910
356000,1991
395000,1950
575000,1911
515000,1925
618250,1931
245000,1968
690000,1929
465000,1959
280000,1978
285000,1960
320000,1994
355000,1992
670000,1965
550000,1925
765000,1909
430000,1927
950000,2000
525000,1947
300000,1985
345000,2000
838000,1972
1.80E+06,1959
390000,1978
1.15E+06,1979
295000,2003
775000,1920
380000,1993
550000,1959
199900,1967
329900,1908
898000,1964
875000,1970
375000,2005
365000,2004
530000,1930
225500,1969
318000,1969
910000,1986
207000,1943
1.89E+06,2004
624500,1980
640000,2007
500000,1986
390000,1966
284000,2003
620000,1988
306000,2008
495000,1978
499950,2001
330000,1969
665000,1944
850000,1920
599950,1988
360000,1992
699000,2001
475000,1945
575000,1992
345000,2005
367950,1989
374500,1984
607500,1992
374000,1971
390000,1947
705000,2004
467000,2004
243500,1981
593000,2011
223000,1961
574000,2003
400000,1986
772000,1962
593777,1964
539500,1997
550000,2006
265000,1952
428000,1979
505000,1951
925000,2001
230000,1968
695000,1990
700000,2004
712500,1914
480000,2005
470000,1968
335000,1980
270000,1970
810000,1981
589000,2006
415000,1951
197000,1979
235500,1971
460000,2008
572500,1955
302000,1960
870000,1990
485000,1939
240000,1968
383000,1967
750000,1903
409950,1944
246000,1953
860000,1937
339950,1985
315000,1956
698000,2006
419000,1985
372000,1969
425000,2003
386500,1963
348000,1942
754000,1978
269950,1944
891500,1991
349950,1903
360000,1956
975000,1925
449250,1928
350000,2006
790000,1911
990000,1983
834000,1983
466950,1963
262500,1908
762300,1987
733000,1962
439000,1957
1.16E+06,1927
420000,1999
549000,1981
518000,1905
695000,1998
485000,1988
280000,1926
306500,1943
720000,1950
277500,2010
649000,1913
3.40E+06,1954
267800,1949
625000,1993
600000,1924
395000,1948
212000,1940
425000,1928
870000,1919
420000,2004
800000,1981
575000,1989
915000,2003
400000,1987
750000,1955
235000,1961
599950,1967
481203,1929
1.82E+06,1972
379000,1986
626000,1945
535000,1939
1.23E+06,1984
410000,2001
940000,1967
326250,1967
200000,1944
880000,1958
370000,2005
190000,2006
160000,1983
625000,1989
590000,2004
575000,1999
470000,1912
130000,1900
229000,1958
279900,1942
307000,1960
399950,1989
405000,1962
539950,1966
129000,1949
340000,1967
214950,1977
450000,1952
515000,1925
1.40E+06,1907
230000,1956
681000,1984
255000,1923
580000,1925
295000,1984
286000,1913
425000,1947
170000,1961
380000,1949
506000,1947
315000,1992
449950,1999
255000,1964
289000,1988
389000,1962
327000,1964
2.89E+06,1910
210000,1948
1.68E+06,2005
360000,2001
875000,1990
550000,1967
257500,1962
1.08E+06,1923
202950,1969
622000,1959
455000,1976
805000,1997
257000,1950
744500,1967
885000,1996
355000,2007
240000,1978
169000,1916
639900,1992
292000,1972
563500,2004
389000,2006
2.75E+06,1952
661000,1994
344000,2005
510000,1916
289000,1942
365000,1979
410000,1966
535610,1901
397950,1971
284000,1978
201000,1962
734000,1925
357500,2002
550120,1975
300000,1988
374950,1992
602500,1980
221000,1954
920000,1913
235000,1955
375000,1967
599000,2005
562100,1983
640000,2009
294000,1957
714000,2005
970000,1963
280000,1991
260000,1993
294000,1938
255500,1900
3.30E+06,1989
450000,1954
368000,1968
830000,1963
282500,1935
335000,1978
558000,1910
270000,1961
152000,1920
493000,1975
740000,1992
789800,1979
275000,1910
1.50E+06,1914
424000,1925
715000,1914
600000,2000
802000,1960
165000,1943
750000,1987
405000,1981
521900,1997
275000,1969
600000,2001
442500,1967
229950,1944
274950,1983
407185,1929
468000,1976
450000,1942
219950,1955
275000,1989
229950,1924
675000,1922
412950,1993
670000,1979
420000,1963
358000,1976
680000,2005
380000,1923
515000,1986
325000,1969
875000,1953
426000,1914
868500,1959
657500,2002
366000,1926
385000,1911
300000,1967
810000,1918
460000,1943
459000,1995
260000,1967
557865,1987
295000,1914
375000,1950
2.11E+06,1973
307300,1999
225000,1963
290000,1979
690000,1922
825000,1972
645000,1956
590000,1977
667000,1930
664000,1998
452100,1959
290000,1998
950000,1954
662500,1906
475000,1981
450000,1956
538250,1984
329950,1949
1.10E+06,1955
307000,1929
433000,1959
212000,1968
750000,1902
279000,2003
476000,1908
368000,1963
228950,1978
568450,1969
619000,1926
275000,1996
321500,2003
230000,1939
179500,1959
460000,1975
286000,2006
427500,1925
400000,1942
675000,2004
350000,1969
385000,1977
525000,1916
315000,1939
820000,2002
205000,1959
500000,1922
599000,1989
2.23E+06,1933
299000,1979
947500,1917
385000,2007
639950,1925
824000,2000
199950,1969
1.01E+06,1940
950000,2013
822000,1984
473600,1969
490000,1938
245000,1984
199000,1960
1.34E+06,1937
418000,1984
450000,1957
280000,1992
273000,1992
549000,2008
913888,1981
689888,1916
305000,1993
602500,1999
355000,1929
756000,1986
289950,1977
800000,1994
403000,1905
350000,1967
1.29E+06,2015
525126,1960
241450,1949
320000,1954
234000,1975
441000,1987
474500,1987
705000,1906
517500,1994
142500,1948
310000,1981
749500,1987
360000,1999
267500,1967
290000,1942
850000,1970
815000,1921
2.20E+06,1988
1.63E+06,1999
175000,1973
429950,1977
675000,2002
580000,1987
240000,1944
374000,1982
862500,1937
140000,1908
740000,1937
589000,1904
275000,1979
489900,2006
545000,1996
235000,1941
230000,1915
655000,1980
185000,1923
196000,1962
572000,1986
615000,2001
1.95E+06,1963
1.23E+06,1913
375000,1989
295000,1971
760000,1942
347000,1978
712000,1924
495000,1941
925000,1959
775000,1908
429000,1916
229000,1959
400000,1962
625000,1978
130000,1951
349000,1976
365000,1983
487500,1997
475000,1989
685000,1959
960000,1938
1.10E+06,1973
428000,1978
435000,1988
769950,1952
385000,1954
352000,2005
622500,1983
660000,1976
105000,1959
420000,1908
499950,1955
975000,1948
665000,1929
540000,1968
400000,1955
469950,2008
777000,1979
346500,1941
685000,2003
396500,1976
783500,1980
575000,1922
1.50E+06,2005
515000,1942
300000,1963
272000,1966
355000,2003
223000,1951
397000,2003
460000,1923
848000,1930
392800,1924
1.69E+06,1988
1.80E+06,1988
577000,1985
570000,1901
250000,1998
645000,1958
567500,1990
337000,2004
280000,1966
167000,1985
280000,1919
317500,1948
405500,2006
495000,1995
691000,1987
480000,1963
549010,1942
750000,2005
365000,1948
412500,1988
425000,1978
920000,1953
340000,1975
405000,1955
537100,1990
353500,2007
522000,1952
710000,2001
329950,1985
830000,1979
800500,1962
168500,1969
490000,2000
579000,2003
600000,1987
445000,1944
362500,1960
234000,1975
321500,2008
660000,1926
319000,1954
314000,1953
517950,1908
525000,1961
319500,1961
1.58E+06,1950
325000,1946
795000,1995
850000,1927
1.01E+06,2013
475000,2006
375000,1975
405000,1951
420000,1962
775000,1906
800000,2007
436800,1984
620000,1930
230000,1970
165000,1906
490000,1906
480000,1963
570000,1993
615000,1992
280000,1969
326000,1969
550700,2004
600000,1900
450000,1968
546000,2010
585000,1983
489000,1952
765000,1971
519000,1973
262000,1928
550000,1987
285000,1943
476000,1956
2.20E+06,1946
335000,1907
510000,1974
291000,1961
335000,1931
415000,1955
430000,1942
270000,1979
760000,1906
450000,1905
425000,1978
725000,1916
700000,1973
998000,2004
396000,1989
547000,1968
302000,1963
999000,1910
633000,1977
265800,1982
530000,1960
605000,1965
489000,2006
305000,1968
513000,1958
765000,2006
550000,1903
974350,1985
653675,1984
245000,1985
700180,1952
510000,1996
390000,1969
606500,2000
1.50E+06,1998
290000,1988
115000,1981
500000,1987
139950,1913
580050,1996
550000,2014
465000,1903
354950,1949
980000,2007
500000,1985
667750,1924
735000,1956
361000,1955
276750,1989
760000,2009
475000,1946
234000,1987
234950,1974
269950,1968
495000,1989
438000,1942
260000,1981
697000,2004
212625,1951
593000,1925
410000,2003
445434,1941
200126,1968
290700,1992
248000,1955
345000,1961
525000,1951
400000,1968
532000,1918
159995,1915
287000,1963
1.12E+06,1951
765000,1988
185000,1969
430000,1906
346000,2009
607000,1982
417000,1941
930000,1925
573300,1951
260000,1955
280000,1922
825000,1920
307000,1947
595000,1949
528000,1966
600000,1965
275000,1959
782000,1906
610000,1986
488000,1909
320000,1954
153500,1910
414500,1979
750000,1951
349990,1925
645000,2001
425000,1922
785000,2003
290000,1963
415000,1963
248500,1949
325000,1980
272925,1941
500000,2015
250000,1920
470000,2002
440000,1917
299999,2013
255000,1959
415950,1957
402000,1955
729000,1953
635000,2001
479000,1982
462370,1986
171500,1946
925000,1963
675000,1968
320000,1974
499950,1989
435000,1930
359800,1999
239900,1985
295000,1915
380000,1980
435000,1945
508000,1953
2.40E+06,1999
234500,1978
355000,1920
230000,1977
345000,1951
430000,1906
500000,1962
378000,1954
345000,1999
410000,1941
750000,1905
485000,1968
105000,1970
1.03E+06,1904
360000,1965
294000,1969
400000,1977
325000,1970
770000,1987
443000,1989
325000,1970
760000,1992
640000,1947
415000,1900
156000,1959
996000,1988
415000,1941
615000,1927
717000,2009
548000,1968
425000,1937
325250,1991
1.23E+06,1990
557500,1959
1.26E+06,1990
249950,2006
260000,1984
1.99E+06,1950
442900,1943
475000,1981
365000,2004
780000,2002
930000,1925
2.89E+06,1965
350000,1941
357500,1983
520000,1992
330000,2003
310000,1995
279000,1949
540000,1921
322000,1994
380000,1965
320000,1941
400000,1970
412000,1928
887200,1900
395000,1943
895000,1935
195000,1918
390000,1910
165000,1958
255000,1958
589000,1981
505000,1996
335750,1955
719000,1947
796000,2001
95000,1918
525000,1989
417000,1956
410000,1925
984000,1962
325000,2009
314950,1968
350000,1987
1.05E+06,1909
657000,1995
234950,1999
410000,1955
625000,1948
706000,1990
485000,1908
685000,1928
242050,1980
770000,2006
557000,1947
246000,1966
194000,1962
720000,2005
449000,1925
925000,1994
570000,1947
395000,1962
1.00E+06,1918
406000,1928
574800,1932
309000,1968
770000,1987
525000,1941
419000,2004
479000,1973
160000,1935
333000,1967
310000,1921
666000,2007
2.23E+06,1977
310000,1989
350000,1992
610000,1930
564800,1991
438000,1961
855000,1978
229000,2002
260000,1902
609000,1989
277000,1964
283000,1959
334000,1914
267000,1963
385000,1924
640000,1956
532500,1963
335000,1983
415000,1990
1.10E+06,1963
1.44E+06,1953
180000,1955
335000,2004
835000,1987
592500,1925
418900,1954
340000,1958
545000,1923
1.38E+06,2003
183750,2004
295000,1978
625000,1976
290000,1974
760000,2004
560000,1979
475000,1994
620000,1909
330000,1955
620000,1960
320000,1969
525000,1996
802500,2005
569500,1907
850000,1958
630000,1922
454800,1979
177000,1969
275000,1971
460000,1990
729000,1908
935000,1995
481450,1940
860000,1930
274000,1958
499000,2008
696500,1979
390000,1935
265000,1922
470000,1979
168500,1935
220000,1983
295000,1948
1.48E+06,1990
1.30E+06,1985
285000,1959
294950,1968
1.47E+06,2004
565500,1944
230000,1980
569950,1948
721000,1915
565000,2006
438000,1978
369900,1978
405000,1997
282000,1994
380950,1944
349810,1958
690000,2004
653000,1947
526500,1986
1.04E+06,2005
335000,1917
570000,1994
1.08E+06,2013
475000,1985
315000,1941
405000,1954
562000,1984
295000,1993
383000,1961
242000,1985
352500,1967
239950,1941
998000,1947
515000,1922
590000,1920
1.16E+06,1972
289000,1954
424000,1953
199000,1943
730000,2004
244000,1971
240000,1942
797000,1959
350000,1999
415000,1972
378510,1947
1.20E+06,2006
379900,1925
620000,2004
524500,1946
