price,bathrooms
749950,2.5
175000,1
415000,1
190000,1
625000,1.75
420000,2.25
339900,1.5
160000,1
353000,2.5
390000,2
675000,2.5
400000,2.5
1.34E+06,3.5
1.65E+06,2.5
1.00E+06,3
850000,3.5
275000,1.5
450000,2.5
305000,1.75
643002,2.5
468000,1.75
324950,2.5
290000,2
488500,2
367950,1.75
285000,1
417000,2.75
1.12E+06,2.5
1.55E+06,4
604000,2.5
380000,2.5
336500,2.5
685000,2
4.21E+06,6
670000,1
524000,1
172000,1
680000,2
549900,3
357000,2.75
107000,1.5
232900,1.5
800000,3.5
248500,1.5
670000,2.5
207000,1.75
164000,1
570500,1
599990,2.25
395000,1.75
979500,3.75
207000,1
237000,1
650100,1
385000,2.5
335000,1.75
347000,1.5
204000,1
615000,2.25
943500,2.25
560000,2
547500,2.5
359500,1.75
660000,2.5
258000,1.75
355000,1.75
253500,1
422500,1
239000,2
628000,2.25
352000,2.5
311600,2.25
235000,1.5
870000,2.25
190848,1.5
570000,1.75
661254,4
575000,2
230000,0.75
680000,2.25
148000,1
244900,1
214950,1
580000,1.5
263000,1.5
317000,2.5
302000,3
899000,1
1.29E+06,2.5
710000,3.25
230000,1
430000,1
1.17E+06,4.25
397000,1
595000,2.5
485000,1.75
755000,2.5
185000,1
340000,1
236000,2.75
550000,2.5
680000,2
630000,2.5
560000,2
385000,2
280000,2.25
225000,2.5
610000,1.75
592500,2
750000,2.75
164000,1
320000,1
544000,2.5
344950,1.75
539500,2.5
420000,1.75
305000,1
229000,1
1.07E+06,3.5
397500,2.25
540000,2
650000,2.5
1.90E+06,4
649000,1.75
287500,2
815000,2.75
795000,2.5
502775,1.75
222900,1
399950,3
728000,2.5
850000,3.5
525000,2.75
257000,1
433500,2.5
314950,1.75
500000,1.75
300000,1.5
645000,2.5
222500,1
275000,1.75
498000,1.5
800000,1.75
297000,2.5
625000,3.5
770000,2.5
517000,2.25
238000,1
234550,1
230500,2.25
585000,2.5
733000,1.75
357950,1
530000,1.75
377500,2.5
475000,2.5
399000,1.75
660000,2
400000,2.25
440000,1
366400,2.25
627250,2.5
375950,1.75
162000,2.25
780000,2.75
705000,2.5
450000,2.5
311000,2.75
485000,2.5
485000,2.5
725000,3.75
185000,1
1.89E+06,4.25
260000,2.25
356000,2.5
225205,1
445000,1
356000,1
760250,2.75
572000,2
970000,2.25
348450,2.5
535500,1.5
710000,2.5
745000,1.75
355000,2.5
333000,2.5
282000,2.5
840500,2
432000,1.75
625000,1
209977,1
174000,1
740000,2
518000,1.75
539000,1.75
575000,2.75
530000,1.75
242025,1.75
1.03E+06,2.5
230000,1
350000,2.5
595000,1
440000,1.75
550000,1
940000,2.25
375000,1.5
567500,1.5
735000,2.5
114000,1
608000,1
442500,1.5
381800,2
330000,2
90000,1
312000,1.75
339000,1
313000,1.75
618080,2.5
325000,2.25
242000,1
364000,1.5
545000,1.75
445000,2.5
1.09E+06,2.75
660000,2.5
845000,2.5
417000,2
213800,1
400000,1.75
759950,3.5
990000,2.5
710000,1.75
315000,0.75
515000,2.5
638000,2
370000,2
184000,1
583800,2.5
309500,1
1.96E+06,4
299000,1
215000,1
410000,2
478000,1
431000,1
635000,2.5
648000,2.25
640000,2.5
932808,4.5
835000,2
469775,1.75
587000,3.5
677915,2
1.08E+06,3
671000,3
695000,3.25
205000,2
350000,1
360000,1.75
313999,2.25
300000,2.25
452000,1.75
495500,2.5
288000,1
227490,1.75
470950,2.5
735000,2.75
730000,2.75
412000,2.5
589500,2.5
291000,1
1.30E+06,3.75
190000,1
456200,1.75
225000,1
2.00E+06,2.5
740000,2.5
467000,1.75
385000,1
670000,2.5
500000,2.5
352450,2
669888,2.75
405000,2.75
518000,1.5
280000,1
435000,2.5
314950,2
209900,2
630000,2.5
442000,1.5
340000,1
230000,1.75
495200,2.25
900000,2.5
265000,1
489500,1.75
335000,2
585000,3.25
800000,2.25
379500,2.25
475000,1
520000,2
515000,2.5
577500,1
269900,2.25
329000,1
458500,1.5
890000,2
361500,2.5
2.54E+06,3.25
325000,1
1.85E+06,3.25
945000,2
370000,2.5
320000,2.5
450000,2
800000,2.5
676000,2.5
1.27E+06,1.75
290000,1.75
158000,1.5
379950,1.75
583000,2.5
150000,1
261500,2.5
278000,2.5
555000,2.75
355000,1.75
375000,1.5
227000,1.75
335000,2
680000,2.25
686500,1.75
410000,1.75
425000,1
562500,2.5
345000,2.5
627500,2.5
355000,1
335000,2.25
350000,3
590000,1
252000,2
1.30E+06,4
705000,2
498000,2
312500,1
260000,1.75
209950,1.5
610000,1.75
500000,1
850000,3.5
689000,2.5
470000,2
640000,3
290000,1.75
258500,2.5
1.10E+06,3.5
420000,1.75
230000,1
252000,1.5
515000,2.5
425000,1
575000,2.5
390000,1
561500,2.25
1.35E+06,1.75
835000,2.75
245000,1
475200,2.5
425000,1
218000,1.5
600000,2.5
545000,2.25
2.41E+06,2.5
460000,3
425000,1
455000,1.75
313100,2
780000,3.5
345500,2.5
243000,1.75
670000,3.5
325000,1.5
281000,1
130000,1
340000,2.5
485000,2.75
642860,2.75
747000,1.75
559950,2.5
577288,2.75
575000,1
287000,1
1.15E+06,3.75
335000,1
375000,2.25
325000,1
530000,2.25
287000,2.25
320000,3
425000,2.5
550000,1
135000,1
695000,1.75
975000,2.5
210000,1.75
518000,1.75
335500,1
750000,3.5
515000,1.75
344500,2.75
470000,1.5
606150,1.75
292000,2.75
450000,2.5
429000,1.75
765000,2.5
425000,1
505000,2.5
544950,1.75
382000,2
475000,1.75
355000,1.5
410000,2.5
450000,2
565000,4.5
529100,1
452500,2.5
245000,2
415000,1
610000,2.5
363500,1.75
510000,2.75
650000,2.5
290000,2.5
170000,1
510000,1
2.28E+06,8
316000,2.5
690000,2.5
199950,1
207000,1
449950,2.25
361550,1.75
824000,3.5
537000,1.75
838400,2.5
225000,1
329900,2
282500,1
229950,1.75
500000,1
495000,1.75
149500,1
726000,2.5
899000,2.5
317000,1
395000,1
360000,3
570000,2.5
320000,2.5
320000,1.75
268000,2.5
191000,1
400000,1
515000,1
610000,2.5
538000,1.75
432000,2.5
335000,2.25
302000,1.75
787500,1.75
420000,1
560000,2.5
535000,2.5
310000,2.5
760000,2
242500,1.75
1.31E+06,3
235000,1
598780,2.25
433200,2.5
343000,1
145000,1
291970,1
599950,1
1.75E+06,2.5
870000,1.75
323000,2.75
727000,3
166000,1
450000,1.75
400000,2.5
599000,2.5
165000,1
229000,1
305000,1
930000,3.25
542000,2.5
214000,1
718000,2.5
349000,2.5
305000,2.5
498000,2.5
799950,3.5
737000,2.5
860000,3.25
339950,2.5
249000,2.25
370000,1
725000,2
529000,2.5
310000,2.75
315000,2.25
1.30E+06,2.5
435000,2
350000,1.75
240000,1
410000,2.25
430000,2.75
446000,2.5
240000,1.5
595000,3
215150,1
319950,1
385000,2
280000,2.5
399950,2.5
132500,1
399950,0.75
290000,1
860000,2.25
3.10E+06,4.25
245000,1
255000,1.5
310000,3
299000,1
575000,2.5
284000,1
840000,1.75
442573,1.75
560000,1
485000,2
472500,1.75
1.61E+06,2.75
808000,3.75
398000,1.75
340000,2.5
380000,1
235000,1
400000,1.5
582000,2.5
209000,1
335000,3
285950,1
645000,2.25
312000,1
663000,2.25
443950,1.75
315000,2
302200,1.5
770000,2.5
374950,1.75
330000,2.5
230000,1
967000,2.5
536500,2.5
315000,4
626000,1
334009,2
429000,1
818000,2.5
326000,2.75
310000,3
525000,2
350000,2.25
936000,2.5
226000,1
1.25E+06,3.5
428000,1.75
329932,1.5
539000,1.5
275000,1.75
590000,2.5
782000,2.5
575000,2.5
509000,2.25
290000,2.5
305240,1
555000,2
317000,2
430000,2
850000,1.5
469000,2.25
327200,2
835000,3
360000,2.5
372000,2.5
453000,1
275000,1.75
475000,2.5
310000,2.75
173000,2
313500,3
345000,2.5
436000,1.5
244500,1.75
206000,1.75
890000,2.5
329950,2.25
250000,1.75
246000,2
440000,1.75
395000,1.75
305000,1
160000,2.25
269000,2.25
169500,1
690500,2.75
245560,1.5
345000,2.75
383000,1.75
388500,2.25
250000,1.75
455500,1.75
672000,1
550000,1.5
487000,1.75
291375,2.5
225000,1
519950,3.5
250000,2.5
614950,1
599500,2.25
625000,1.5
248500,1
469950,2
525000,1.5
787500,2.5
485000,2.5
310000,1
280000,2
200000,1
490000,2.5
146000,1
500000,3
242500,1
324950,1
231500,1
300000,2.5
545000,2.5
350000,1
467100,1.75
180000,1
749000,1.5
245000,2.5
260000,1
490000,3
565000,2.5
330000,2.25
295000,1
725000,1.5
1.14E+06,2.5
680000,2.25
490000,1
635000,1.75
750000,2.5
330000,2.25
270000,2.5
340000,2.25
413252,0.75
600000,2.75
726888,3
285000,1
365000,1
295000,2
460000,2.25
230000,1.5
337000,1
300000,1
2.30E+06,2.5
360000,2.5
585000,2.5
182700,2.25
305000,2.25
309950,2.5
550000,1
825000,2.5
998500,1
644500,2.5
320000,2
266950,2.5
633100,2.5
395000,1
259250,1
300000,1
413000,1.75
435000,2.25
500000,2.75
402000,1.75
777700,2.5
580000,1.5
570000,1.75
174950,1
300000,1
435000,1.5
840000,2.5
469000,2.5
870000,1.75
532000,1.75
455000,1.5
201000,1
649000,3.25
445500,1.75
475000,2
590000,2.5
565000,1.5
110000,1
375000,2.5
255000,1.5
315000,1.75
496600,2.25
380000,1
338950,1.75
542500,3.5
739000,2.5
549000,1.75
252000,2.25
1.70E+06,4.5
735000,1.75
270000,2.5
2.25E+06,2.5
155000,1
469000,2.5
305000,2.25
675000,1.75
931000,2.5
385000,1
815000,2.5
531000,2.25
386500,1
475580,1.75
358000,1
677500,1
868500,2.5
599380,1.75
712000,2.25
350000,1.75
875000,2
365000,2.25
452000,2
915000,2.75
482500,2.5
425000,1
460000,1.75
666570,2
390000,2.25
650000,1.75
305000,2
250000,1
438800,2.5
290000,1
324950,2
453000,2.5
556000,1
315000,2
445830,2.5
1.26E+06,3.5
287200,3
525000,1.5
1.14E+06,4.25
381000,1.75
360000,1.75
619000,3.5
535000,1.75
402000,1
600000,3.5
549950,2.5
300000,2
360000,2
419000,3.25
510000,3
319950,2.5
1.18E+06,5
381000,2.5
256900,2.5
346000,1
465000,2.25
545000,2
516000,1.75
550000,2.5
339950,2.25
417000,1
906000,2.5
980000,2.25
555000,2.5
468000,1.75
378000,1.75
430000,2.5
730100,2.5
219000,1.5
570000,2.5
262500,2.75
525000,2.5
520000,1
417400,3
788000,3.25
320000,1
950000,1
255000,1
260000,2.5
394000,1
575000,2.5
1.25E+06,2.25
385000,2.25
456000,2.75
637000,2.5
485000,1.5
315275,1.75
252500,1.5
240000,1
790000,2.5
310000,1
1.25E+06,2.5
425000,1
548000,2.5
379880,2.5
530000,2.5
695000,2.25
435000,1
540000,1.75
425000,2.25
490000,2.5
220000,1
540000,2.5
670000,1
667500,1.75
585000,3.5
225000,1.5
375000,1
335000,2
680000,3.25
600000,1
161000,2
220000,2
420000,1.75
710000,1
626000,2.5
279500,1.5
1.61E+06,3.5
325000,1
380000,2.25
470000,2.75
363000,3
245000,2.25
525000,1
1.70E+06,3.5
658500,2.25
680000,1
835000,2
595000,2.5
419000,2.5
198900,1
1.09E+06,3.25
500000,3.5
575000,1.75
324950,1.5
259000,2.5
551000,2
488000,1.5
635000,2.25
395000,2.5
370000,1
675000,3
402000,1
825000,2.75
579000,2.75
455000,2
265000,2.5
713500,2.75
240000,1
570000,3
243800,1
543000,1
1.01E+06,2.25
625000,2.25
459950,2.5
370000,2.75
150000,2
683500,1.5
499950,2.5
255000,1
279000,2.5
910000,3
699000,2.5
1.65E+06,3.25
248000,1
429000,1
685000,1
316000,1
410000,1
299000,1
559000,1
575000,2.25
602000,2.5
492000,2
293500,2.5
481000,2.75
311100,2.25
375000,1.75
1.08E+06,3
500000,2.5
553000,1
760000,2
589500,1.5
840000,2.75
2.55E+06,3
1.28E+06,2.5
260000,2.5
430000,2.25
781000,2.5
280000,1
392000,2.25
466200,1.5
641000,1.75
350000,1
450000,2
1.80E+06,3.5
185000,1.5
290000,1
964000,2.5
2.00E+06,3
545000,2.5
609950,2.25
605000,2
550000,2.5
905000,2.75
384200,2.5
370000,1
717500,1
2.00E+06,3.25
365500,1
580000,1.5
415000,1.5
272000,1
600000,1.75
744000,3
830000,3
322000,3.25
270000,2.5
272450,1
605000,3
510000,1.75
1.13E+06,3.5
1.69E+06,2.5
162000,1
337500,1.75
312000,2.25
740000,3
700000,3
328000,1
241000,1
265000,2.25
246000,1.75
271000,1.75
270000,1
395000,2
340000,2
340000,1.75
335000,2.25
435000,1
527950,1.75
600000,2.25
667000,1.75
1.15E+06,5.25
417000,2.5
451000,1.75
580000,1
570000,2.25
750000,3.25
685000,2.5
275000,2
739888,2.5
715000,2.5
800000,2
350000,1.5
220000,1
452500,2.5
280000,2.5
248000,1
305000,1
435010,1
678100,1.75
325000,2.25
529950,2
440000,1.75
585000,1
462608,2.5
350500,1.75
210000,1
510000,2.5
280000,2.25
385000,1.75
349000,1
252000,2.25
1.10E+06,2.5
375000,2.25
336000,2.25
732000,3.75
200000,1
681716,2.5
235000,1.75
257500,1
315000,1
299950,1
530000,2.25
766500,1.75
860000,2.5
690000,2.5
551000,1.75
530000,2.75
568000,1
749950,2.5
535000,2.5
234300,1
190000,1
525000,1.75
610000,1
520000,2.5
375000,1
600000,1.75
664000,2.5
698000,1
418000,2
271675,1.75
450000,1
759000,2.25
599950,3
810000,2.75
331292,1.75
348000,1.75
435000,1
530000,2.5
227000,1.75
285000,1.5
740000,2.25
246000,1
260000,1
366000,2
594950,3.25
608000,2.75
313100,2
185000,1.75
455000,1
235000,2.5
230000,1
770000,2.25
240000,2.25
461000,2.5
1.58E+06,2.5
1.82E+06,4.5
452000,2.5
765000,2.5
1.05E+06,4
546000,3
781000,2.5
538000,1.75
790000,2.5
696500,2.75
276000,2
269000,1
2.42E+06,4.75
829000,2.75
122000,1
352500,1.5
249000,2
360000,2
629500,2
1.14E+06,2.25
1.55E+06,2.25
275000,1.5
697000,2.5
379500,1
720000,2.75
675000,2.5
1.17E+06,2.5
1.10E+06,2
520000,1
415000,1.75
415000,2.5
450000,2.25
485000,1
294000,2.25
1.04E+06,3.5
690000,1
716500,2.75
481000,2.25
575000,2.75
785000,2
480000,1.75
720000,2.25
536000,2.75
324900,2.5
265000,1
545000,2.5
465000,1.5
292500,2.25
860000,1.75
1.05E+06,3.25
495000,2.5
342000,2
320000,2.5
444000,2
804100,2.5
432000,2.5
230000,1.5
935000,3.5
634950,3
780000,4
611000,2.5
475999,1.75
565000,2
630000,2.5
840000,3.5
790000,2.5
450000,2.5
1.27E+06,3.25
520000,2
446800,2
652000,1
1.17E+06,2.75
745000,3.25
594000,2.25
257000,1
485000,1.75
330000,1
381000,2
849900,2
793000,2.5
920000,2.25
455000,1
975000,2.5
375000,1.5
400000,2.5
447000,1
470000,1.75
665000,2.5
295500,1.75
200000,2.5
620000,2.25
434900,2
1.33E+06,2.25
1.65E+06,3.25
852500,2.5
790000,2.5
565000,1.75
1.13E+06,3.25
289950,2.5
850000,2
505000,1.75
372000,2.5
207000,2
780000,1.75
400000,1.75
440250,1.5
585000,2
850000,2.5
570000,3
869000,3
551000,2.75
172380,1
355000,2.5
728935,2.5
850000,2.5
515000,1.75
215000,1
220000,2.5
845000,2.5
390000,1
135000,1
439000,1
585000,2.5
620000,1
477000,1
399500,1.5
500000,1
432500,2.5
940000,2.25
3.17E+06,3.5
1.08E+06,2.5
229999,2
233000,1
600000,2.5
334000,1.5
332500,1
249900,2.5
310000,2
200000,1
310000,1.75
230000,1
420000,2.5
785000,2.5
1.78E+06,2.25
265000,1.5
295000,1
896000,2.5
415000,2.75
250000,1.75
1.48E+06,2.5
635000,2.25
905000,2.5
528000,2.5
530000,2.5
310000,1.5
252000,1
334500,2
370000,1
311000,2
260000,2.75
217500,1.75
290000,2.5
500000,1.5
423500,2
715000,2.5
299000,2.5
635000,2.5
806000,2.5
289950,2.5
280000,1.75
479950,2.5
394000,2.5
682000,2.5
409950,1
1.00E+06,3.5
436000,1
279000,1
390000,1.75
635000,1.75
304400,2.75
780000,1.75
520000,3.5
580000,1.75
274000,1.75
315000,2.25
390000,1.75
340000,2
502000,2.25
260000,1.75
399000,1
312500,1
370000,1.75
1.24E+06,3.5
230000,1.5
1.28E+06,1.75
294350,1
208950,1
515000,1.75
965000,2.5
925000,2.75
654500,1
364000,2.5
150000,1
349950,3
585000,1.5
801501,2.25
610000,1.75
382000,2.25
495000,3
447500,1.75
575000,2.5
565000,1.75
348580,1
459000,1.75
375000,2
310000,2.5
210000,1.5
384205,2.75
180000,1
310000,1
427500,2.5
780000,3
1.76E+06,2.25
339950,2.5
820000,2.25
398000,2
492000,1.75
240000,1.5
599950,3.5
105500,1
445000,1
390500,1.75
255000,2
675750,2.5
1.64E+06,3.25
353500,2.5
765000,1
563500,2.5
439000,2
975000,2.75
469900,2.5
252000,1
495000,2
570000,2.5
327000,2.5
898000,2.25
300000,2.5
418500,2
450000,2.5
403000,2
440000,1
350000,1.75
240000,2
460000,1
825000,1
267500,2.25
201000,1
479500,2.75
210000,1
445000,1
265000,1.75
399000,1.75
785000,2.25
831500,2.5
360000,2.5
655000,2.5
449950,1.5
612000,2.5
575000,2.5
557000,2.5
375000,1.75
369000,2.25
330000,2.75
1.03E+06,1.75
550000,1
338000,1.75
1.90E+06,2.5
235000,1
349950,1
300000,2.5
431000,1.75
280000,2.5
295000,2.5
445000,2.5
550000,1
515000,2.5
555000,2.5
265000,2.5
597000,2.5
661000,1
362764,2
427000,2.5
405000,1.75
157000,1.5
246500,1.5
386500,1.5
300000,2.5
240000,1.75
818500,3.5
249000,1.75
580000,2.25
2.34E+06,2.5
333000,2.5
230000,2
360500,1
265000,1.75
490000,1
600000,1.75
307500,1
670000,2.25
247200,1.5
2.60E+06,4.5
440000,1.75
700000,2.5
756100,2
555000,2.75
830000,3.5
180000,1
775000,3.5
220000,1.75
650000,2.75
410000,1.75
339995,2.5
1.16E+06,1.75
440000,2.75
275000,1.75
766000,2.5
231500,2.25
472000,2
1.33E+06,2.5
265000,1.75
325000,1
364500,1.75
322500,1
338900,1.75
910000,2.5
1.02E+06,2.5
459950,1.75
584950,3
252000,1.75
270000,2.5
750000,2.5
775000,1.75
325000,2.5
810000,3.25
409000,2.25
400000,1.75
530000,2.25
580000,2.25
491300,1.75
272000,2.75
599950,2.5
464000,2.5
471001,1.75
230000,1.5
358000,1
510000,2.25
86500,1
199950,1
1.71E+06,3.25
850000,2.75
542000,2.5
102500,1
718000,1.75
625000,2.25
350000,1
216000,1
340000,1
505000,1
372000,2.5
263850,2.25
1.35E+06,3.25
325000,2.5
289000,1
364000,2.25
610000,2.5
531500,2.75
402500,2.25
375000,1
537500,2.5
375000,1.75
293550,1.75
585000,3
225000,2.5
185000,1
402000,1.5
585000,1.75
549000,2.5
1.81E+06,2.25
345000,1.75
302500,2.25
218500,1.75
705000,2
191000,1
695000,2.5
350000,2.75
480000,1.75
220000,1
535000,2.25
1.00E+06,1.75
592000,1.75
775000,2.5
320000,2.5
760000,3.25
640000,2.5
253200,1
228000,1
325000,1
530000,3.25
300000,2.25
418000,2
415000,1.75
384000,2.5
325000,2.5
600000,1.75
760000,2.25
168000,1.5
405000,1
479000,1
549000,2
215000,1.5
550000,1.5
389000,1.75
447500,2.5
540000,3
273500,2.75
257000,2.75
199000,1
339100,2.5
435000,2.5
400000,2.5
356000,1
395000,1
575000,1
515000,1.75
618250,3.25
245000,1.5
690000,2.75
465000,2.25
280000,1.75
285000,1.75
320000,2.25
355000,3
670000,2
550000,1
765000,2.75
430000,1
950000,2.5
525000,1.75
300000,2.5
345000,2.75
838000,3.75
1.80E+06,2.75
390000,1.75
1.15E+06,2
295000,2.25
775000,4
380000,2.5
550000,1
199900,1.75
329900,1.75
898000,2.25
875000,2.25
375000,2.5
365000,2.5
530000,2.75
225500,1
318000,2.25
910000,2.5
207000,1
1.89E+06,3.5
624500,3
640000,2.5
500000,2
390000,1.75
284000,2.25
620000,2
306000,2.5
495000,1.75
499950,2.5
330000,1
665000,2
850000,2.5
599950,2.5
360000,2.5
699000,2.5
475000,1.75
575000,2
345000,1.5
367950,2.5
374500,2.25
607500,2.5
374000,1
390000,1
705000,3.25
467000,2.5
243500,3
593000,2.75
223000,1
574000,2.5
400000,2
772000,2.75
593777,1.75
539500,3.5
550000,2.5
265000,2
428000,1.75
505000,2
925000,5.5
230000,1.75
695000,2.5
700000,2.75
712500,1.75
480000,2.5
470000,2.5
335000,1.75
270000,1.5
810000,3.25
589000,3
415000,1
197000,2.25
235500,1.5
460000,2.25
572500,1.75
302000,2
870000,2.5
485000,1
240000,2
383000,1.75
750000,2.75
409950,1.75
246000,1.5
860000,1.75
339950,2.25
315000,1.75
698000,2.5
419000,2.5
372000,1
425000,2.5
386500,2.25
348000,1
754000,3.5
269950,3
891500,2.5
349950,1.75
360000,1
975000,2.25
449250,2
350000,2.25
790000,1.75
990000,1.75
834000,2.25
466950,1
262500,1.75
762300,2.5
733000,2.75
439000,2.5
1.16E+06,3.25
420000,2.5
549000,2.25
518000,2.5
695000,2.5
485000,2.5
280000,1.75
306500,1
720000,1
277500,2.5
649000,2
3.40E+06,3.5
267800,1
625000,2.75
600000,2.5
395000,2
212000,2.5
425000,1
870000,1.75
420000,2.5
800000,2.25
575000,2.5
915000,3.25
400000,2.25
750000,2.5
235000,1
599950,3
481203,1
1.82E+06,3
379000,2.5
626000,1.75
535000,1
1.23E+06,2.5
410000,1.5
940000,2.5
326250,1
200000,1
880000,2.5
370000,2
190000,2.5
160000,1
625000,3
590000,3.5
575000,2.5
470000,1
130000,1
229000,1
279900,1
307000,1
399950,1.75
405000,2.25
539950,2.75
129000,1
340000,1.75
214950,1.75
450000,2.75
515000,1.75
1.40E+06,2.25
230000,1
681000,1.75
255000,1
580000,1
295000,2
286000,1
425000,1.5
170000,1
380000,2
506000,2
315000,2.5
449950,2.5
255000,1
289000,2.5
389000,1.75
327000,1.5
2.89E+06,3
210000,1
1.68E+06,3.75
360000,2.5
875000,2.5
550000,2.25
257500,1.5
1.08E+06,2.75
202950,1
622000,1.75
455000,1.75
805000,2.5
257000,1
744500,2.5
885000,2.5
355000,2.25
240000,1
169000,1.5
639900,2.5
292000,1.75
563500,2.5
389000,2
2.75E+06,3.25
661000,2
344000,2
510000,1
289000,1
365000,2.25
410000,1.5
535610,1
397950,1.75
284000,1.75
201000,1.5
734000,2.25
357500,3
550120,2.5
300000,1.5
374950,2.5
602500,1.75
221000,1
920000,3
235000,2
375000,1
599000,2.5
562100,2.25
640000,2.5
294000,2
714000,2.5
970000,3.25
280000,2.25
260000,2.5
294000,1.5
255500,1
3.30E+06,4.75
450000,2
368000,1
830000,2.25
282500,1.75
335000,2.25
558000,2
270000,1.5
152000,1
493000,1.75
740000,2.5
789800,2.5
275000,1
1.50E+06,2.5
424000,1.75
715000,1
600000,2.5
802000,1.75
165000,1
750000,3.25
405000,1
521900,2.5
275000,1
600000,3.25
442500,1.75
229950,1
274950,2
407185,1.75
468000,2.5
450000,1
219950,1
275000,2.5
229950,1
675000,1.75
412950,2.5
670000,2.25
420000,1.75
358000,1.5
680000,2.5
380000,1
515000,2.5
325000,1
875000,2.5
426000,2.5
868500,2.5
657500,2.75
366000,1
385000,1
300000,2
810000,1.75
460000,1.75
459000,2.5
260000,1.75
557865,2.5
295000,1
375000,2.25
2.11E+06,2.25
307300,2
225000,1
290000,1.75
690000,2
825000,2.25
645000,1.75
590000,2.25
667000,2
664000,2.5
452100,2.5
290000,1
950000,3
662500,2
475000,2.5
450000,1.5
538250,2.25
329950,1
1.10E+06,3.5
307000,1.5
433000,1.75
212000,2.25
750000,2.75
279000,2
476000,1
368000,1.75
228950,3
568450,3.5
619000,1.75
275000,2.25
321500,2.5
230000,1.75
179500,1
460000,2.25
286000,2.5
427500,1
400000,1
675000,3.5
350000,1
385000,1.75
525000,1.75
315000,1
820000,2.5
205000,1
500000,1
599000,2.5
2.23E+06,4
299000,2.5
947500,2.75
385000,3.25
639950,1.75
824000,1
199950,1
1.01E+06,2.5
950000,2.25
822000,2.5
473600,1.5
490000,2
245000,1.75
199000,1
1.34E+06,3
418000,1.75
450000,3.5
280000,2.5
273000,2.25
549000,2.5
913888,2.25
689888,2.25
305000,2
602500,2.5
355000,1.75
756000,2.5
289950,2.25
800000,2.5
403000,1
350000,2.25
1.29E+06,3.5
525126,2.25
241450,1
320000,1.5
234000,2
441000,2.5
474500,2.5
705000,1
517500,2.5
142500,0.75
310000,1.5
749500,2.5
360000,3
267500,1
290000,1
850000,2.5
815000,1.75
2.20E+06,4
1.63E+06,3.25
175000,1.5
429950,1.75
675000,2.5
580000,2.25
240000,2
374000,2.5
862500,2.5
140000,1
740000,3.75
589000,1.75
275000,1.75
489900,2.5
545000,2.5
235000,1
230000,1
655000,2.25
185000,1
196000,1
572000,2.25
615000,2.5
1.95E+06,3.75
1.23E+06,2.25
375000,2.5
295000,1.75
760000,2.5
347000,1.75
712000,2
495000,2
925000,2
775000,1
429000,2.5
229000,1
400000,1.5
625000,2.25
130000,1
349000,1.75
365000,2
487500,2.5
475000,2.5
685000,1.75
960000,1.75
1.10E+06,2.25
428000,2.25
435000,2.5
769950,2
385000,1
352000,2.5
622500,2.5
660000,3
105000,1
420000,1
499950,1.5
975000,3
665000,2.75
540000,2.5
400000,2
469950,2.75
777000,2.5
346500,1.75
685000,2.5
396500,2.5
783500,2.5
575000,2
1.50E+06,4.25
515000,1.5
300000,2.5
272000,1.5
355000,2.25
223000,2
397000,2.5
460000,2
848000,2.75
392800,1
1.69E+06,3.25
1.80E+06,3.25
577000,2.25
570000,1
250000,1.75
645000,1.75
567500,2.5
337000,2.5
280000,1.75
167000,1.5
280000,1
317500,1.5
405500,2.75
495000,2.5
691000,3
480000,1.75
549010,1.75
750000,3.5
365000,1
412500,1.75
425000,2.25
920000,1
340000,2.25
405000,2.5
537100,2.5
353500,2.5
522000,1
710000,2.75
329950,1.75
830000,2.5
800500,2.5
168500,1
490000,2.5
579000,2.5
600000,2.5
445000,1.75
362500,1.75
234000,2
321500,1
660000,1.75
319000,1
314000,1.75
517950,2
525000,2.5
319500,1
1.58E+06,3.25
325000,1
795000,2.5
850000,1.75
1.01E+06,3.25
475000,2.5
375000,1
405000,1
420000,2.5
775000,1.75
800000,2.75
436800,1.75
620000,1.75
230000,1
165000,1
490000,1
480000,1.75
570000,2.5
615000,2.25
280000,1
326000,1
550700,2.25
600000,1
450000,1
546000,2.25
585000,2.5
489000,1.75
765000,2
519000,1.75
262000,1
550000,2.75
285000,1
476000,1.75
2.20E+06,2
335000,1
510000,2
291000,2.25
335000,1.75
415000,1.5
430000,2
270000,1.75
760000,2
450000,2
425000,2.5
725000,2.5
700000,2.75
998000,4.5
396000,2.25
547000,2.5
302000,1.5
999000,3.5
